label,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FIGNER_PIP_X,INDEX_FIGNER_PIP_Y,INDEX_FIGNER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FIGNER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
2,0.8613826036453247,0.5901316404342651,1.1683948741847416e-06,0.9168663024902344,0.4241456985473633,-0.08219366520643234,0.9074537754058838,0.23689880967140198,-0.12253877520561218,0.8658505082130432,0.1025812104344368,-0.1482299566268921,0.8194369077682495,0.021017223596572876,-0.16586627066135406,0.6914801597595215,0.3041793704032898,-0.09703724831342697,0.6355951428413391,0.06528748571872711,-0.1413378119468689,0.6475800275802612,-0.06125977635383606,-0.16542121767997742,0.6666804552078247,-0.12487882375717163,-0.1748153269290924,0.6351463198661804,0.34951716661453247,-0.06797637790441513,0.5837295055389404,0.10173159092664719,-0.10293608903884888,0.6085560321807861,-0.01053185760974884,-0.11530500650405884,0.6373323202133179,-0.06786537170410156,-0.1202273964881897,0.6032965183258057,0.37499701976776123,-0.044030942022800446,0.5637685060501099,0.13946643471717834,-0.07359660416841507,0.5922872424125671,0.038635045289993286,-0.06943855434656143,0.6192102432250977,-0.01463596522808075,-0.06242550536990166,0.5894961357116699,0.37835127115249634,-0.02670518308877945,0.557234525680542,0.18055036664009094,-0.04562453180551529,0.5786268711090088,0.09405526518821716,-0.038297802209854126,0.6007686853408813,0.055055513978004456,-0.02856398932635784
3,0.6650207042694092,0.6457340717315674,-8.050637347878364e-07,0.7730405330657959,0.43616408109664917,-0.04392804950475693,0.8367115259170532,0.07947834581136703,-0.03662773594260216,0.8324871063232422,-0.18884295225143433,-0.029996003955602646,0.8210182189941406,-0.3284541368484497,-0.008593824692070484,0.776086151599884,-0.05559907108545303,0.04706058278679848,0.7511026263237,-0.24465176463127136,0.0022950817365199327,0.7519847750663757,-0.07265488803386688,-0.01974392496049404,0.7611296772956848,-0.02169100195169449,-0.026161715388298035,0.6915051341056824,-0.029246002435684204,0.054526787251234055,0.6685303449630737,-0.1877109259366989,-0.0029183567967265844,0.6894604563713074,0.015747295692563057,-0.0193388182669878,0.6941024661064148,0.061950117349624634,-0.010848267003893852,0.6158493757247925,0.01586448773741722,0.046736940741539,0.5869858264923096,-0.149330735206604,-0.011003169231116772,0.619982898235321,0.045718543231487274,0.0029280574526637793,0.626120924949646,0.10836494714021683,0.03172600269317627,0.5391044020652771,0.06626487523317337,0.034210454672575,0.5296514630317688,-0.06327491253614426,0.008422763086855412,0.5562045574188232,0.05488386005163193,0.026915360242128372,0.5632661581039429,0.10658624023199081,0.053087569773197174
0,0.5484654903411865,0.4256766140460968,-3.37744296530218e-07,0.6589552164077759,0.5508173704147339,-0.015168527141213417,0.7486594915390015,0.7762525081634521,-0.0432891920208931,0.7739141583442688,1.0015628337860107,-0.06656838208436966,0.7427604794502258,1.1618075370788574,-0.08271686732769012,0.7263820767402649,0.8084744811058044,-0.1019686609506607,0.689828634262085,1.1345161199569702,-0.14133311808109283,0.6590597629547119,1.0953028202056885,-0.14388617873191833,0.6566990613937378,1.0117791891098022,-0.1377156376838684,0.6360374093055725,0.8053298592567444,-0.11026375740766525,0.6013225317001343,1.1281670331954956,-0.1400064378976822,0.578402578830719,1.080384373664856,-0.1275540441274643,0.5753846168518066,0.9849725961685181,-0.11651042103767395,0.54207444190979,0.807482898235321,-0.11477937549352646,0.5219247341156006,1.1067861318588257,-0.1326925903558731,0.5077489614486694,1.058242917060852,-0.1006365641951561,0.5086638927459717,0.9684783220291138,-0.07825087755918503,0.4574681520462036,0.808678925037384,-0.11877728253602982,0.45257556438446045,1.0652366876602173,-0.12585213780403137,0.43862584233283997,1.0364055633544922,-0.09916394203901291,0.4317150413990021,0.9727213978767395,-0.07834143936634064
5,0.20281220972537994,-0.05152198672294617,-6.596840762540523e-07,0.10107508301734924,0.09956997632980347,-0.016699550673365593,0.09838464856147766,0.3682948350906372,-0.04908038675785065,0.15069153904914856,0.5822606086730957,-0.07161218672990799,0.21296507120132446,0.7189295887947083,-0.08845862746238708,0.09652523696422577,0.2771586775779724,-0.1764257699251175,0.15370292961597443,0.616405725479126,-0.23229986429214478,0.16201072931289673,0.5543834567070007,-0.2257460206747055,0.15542173385620117,0.4499049484729767,-0.20742791891098022,0.19815893471240997,0.2067498415708542,-0.18466611206531525,0.2582813799381256,0.5760205984115601,-0.24185781180858612,0.2517806589603424,0.4956061840057373,-0.22240807116031647,0.23063066601753235,0.38582032918930054,-0.20031732320785522,0.2974253296852112,0.15661394596099854,-0.18533840775489807,0.3382095694541931,0.48562636971473694,-0.2180689126253128,0.31891340017318726,0.4335174262523651,-0.17901568114757538,0.2893754839897156,0.34466856718063354,-0.14775997400283813,0.3823244869709015,0.13758769631385803,-0.18418262898921967,0.42043590545654297,0.437938392162323,-0.20620708167552948,0.431071937084198,0.594327986240387,-0.19970956444740295,0.4350815713405609,0.6900564432144165,-0.19516488909721375
2,0.6607095003128052,0.5783394575119019,-1.3301291801326443e-07,0.724446177482605,0.7042047381401062,-0.0023188446648418903,0.7484408020973206,0.8946479558944702,-0.030028609558939934,0.7015856504440308,1.0517983436584473,-0.05986452475190163,0.6467873454093933,1.1464276313781738,-0.08658946305513382,0.7961156368255615,0.9362522959709167,-0.07608801126480103,0.727969765663147,1.1389856338500977,-0.11954201757907867,0.6842600703239441,1.1316075325012207,-0.1340043544769287,0.6806787252426147,1.0977619886398315,-0.13884225487709045,0.7393739223480225,0.8969471454620361,-0.09756645560264587,0.6521713137626648,1.1083592176437378,-0.1324351727962494,0.6188470125198364,1.0757633447647095,-0.1273658275604248,0.6215221285820007,1.0305877923965454,-0.12206202745437622,0.6644814014434814,0.8622537851333618,-0.11712729930877686,0.5859535932540894,1.06207275390625,-0.13923238217830658,0.5710530877113342,1.0363597869873047,-0.11147772520780563,0.5795422792434692,0.9914861917495728,-0.09219775348901749,0.5836530327796936,0.8287124633789062,-0.136896014213562,0.5370588898658752,1.0106315612792969,-0.14519080519676208,0.5219908952713013,1.028956651687622,-0.12271004170179367,0.5182181596755981,1.0314260721206665,-0.10634492337703705
3,0.3118436634540558,0.6854044198989868,-1.2566199529828737e-06,0.3949085474014282,0.5310591459274292,0.04369019344449043,0.417675256729126,0.2739187777042389,0.0729341134428978,0.4347544014453888,0.08940243721008301,0.07961615175008774,0.42417046427726746,-0.05445021390914917,0.09261239320039749,0.34711313247680664,0.09256215393543243,0.11270798742771149,0.45261722803115845,-0.030506789684295654,0.06918761879205704,0.428955614566803,0.1448114514350891,0.0409390851855278,0.37044331431388855,0.2212284803390503,0.03187742084264755,0.3341912031173706,0.04638920724391937,0.07114311307668686,0.4602944850921631,-0.05722934007644653,0.019884606823325157,0.4243069887161255,0.16055873036384583,0.007665219251066446,0.35298675298690796,0.22556421160697937,0.01558523066341877,0.3173906207084656,0.001595824956893921,0.01960763707756996,0.43835684657096863,-0.10006171464920044,-0.02973398193717003,0.40946248173713684,0.127708300948143,-0.012351656332612038,0.3453064560890198,0.1925692856311798,0.014137874357402325,0.2907322943210602,-0.032696858048439026,-0.030116848647594452,0.39343100786209106,-0.12265658378601074,-0.05022798478603363,0.37644922733306885,0.055730149149894714,-0.026196425780653954,0.32855793833732605,0.1138630285859108,-0.0021219400223344564
3,0.3129906952381134,0.7214539051055908,-1.229305212291365e-06,0.3226339519023895,0.5297899842262268,0.021854408085346222,0.30843353271484375,0.142038494348526,0.04853218421339989,0.31989145278930664,-0.13123896718025208,0.05830182507634163,0.33208832144737244,-0.3080956041812897,0.07626084238290787,0.3077259063720703,-0.04574659466743469,0.09495262056589127,0.40321341156959534,-0.1682550013065338,0.04014941677451134,0.3655574917793274,0.03303422033786774,0.009275460615754128,0.30564236640930176,0.09875857084989548,0.0013856346486136317,0.3248845040798187,-0.04153819382190704,0.06242147833108902,0.43262171745300293,-0.12180715799331665,0.001191824092529714,0.38043713569641113,0.12115530669689178,-0.014267288148403168,0.3128718435764313,0.15741342306137085,-0.005346701946109533,0.3409513831138611,-0.03223700821399689,0.017758315429091454,0.44602781534194946,-0.09075570106506348,-0.04597863554954529,0.3934219479560852,0.16301947832107544,-0.02946028672158718,0.330640971660614,0.18364650011062622,0.000431583437602967,0.3427812457084656,-0.013455674052238464,-0.025980794802308083,0.4384113550186157,-0.054837435483932495,-0.058422818779945374,0.3965681791305542,0.14930714666843414,-0.036247290670871735,0.3478797972202301,0.18530118465423584,-0.010754347778856754
1,0.667503297328949,0.873008668422699,6.864698889330612e-07,0.7588963508605957,0.595059871673584,-0.030966520309448242,0.7586024403572083,0.2526414096355438,-0.06969423592090607,0.7024862170219421,0.005360126495361328,-0.09260477870702744,0.6555232405662537,-0.15639588236808777,-0.11700715869665146,0.7427603602409363,0.37465861439704895,-0.20312081277370453,0.6029723882675171,0.0009815990924835205,-0.2535591423511505,0.5619544386863708,-0.14122506976127625,-0.24906165897846222,0.5590595006942749,-0.18367859721183777,-0.23171959817409515,0.6563160419464111,0.5367089509963989,-0.19989028573036194,0.5055532455444336,0.12370248138904572,-0.24573653936386108,0.4812249541282654,-0.04625985026359558,-0.2213703989982605,0.5004980564117432,-0.092559814453125,-0.19683308899402618,0.5768920183181763,0.6601396203041077,-0.18783774971961975,0.4483048915863037,0.24784153699874878,-0.2200244516134262,0.4431254267692566,0.08412158489227295,-0.18569248914718628,0.4745798408985138,0.039044901728630066,-0.15351207554340363,0.511415958404541,0.7431706190109253,-0.1741592139005661,0.4298136830329895,0.3954284191131592,-0.19749456644058228,0.43513232469558716,0.23987480998039246,-0.17604927718639374,0.46249598264694214,0.18143601715564728,-0.15155085921287537
1,0.6950242519378662,0.9077807664871216,4.759990304137318e-07,0.8101064562797546,0.6175180077552795,-0.042757872492074966,0.8064820170402527,0.28662005066871643,-0.11376731097698212,0.7316513657569885,0.0474465936422348,-0.1664520800113678,0.658020555973053,-0.09660312533378601,-0.22656476497650146,0.7997655272483826,0.38738560676574707,-0.266836017370224,0.6678149104118347,-0.012054532766342163,-0.3458139896392822,0.6162604093551636,-0.220912367105484,-0.36328694224357605,0.5915135145187378,-0.3344515562057495,-0.36104616522789,0.701144814491272,0.5668922662734985,-0.2703125774860382,0.5336326360702515,0.0927969366312027,-0.34640035033226013,0.5020489692687988,-0.1646086871623993,-0.33337661623954773,0.5022716522216797,-0.2797694802284241,-0.314889520406723,0.6031439900398254,0.6893779039382935,-0.26208165287971497,0.45563510060310364,0.20154544711112976,-0.3214220404624939,0.4483757019042969,-0.03115147352218628,-0.28172412514686584,0.470417857170105,-0.11439904570579529,-0.23912377655506134,0.5192477703094482,0.7634171843528748,-0.251752108335495,0.4302971065044403,0.3619019389152527,-0.29552415013313293,0.42678025364875793,0.15078827738761902,-0.2681935131549835,0.4411236345767975,0.05662636458873749,-0.23312504589557648
0,0.6555166244506836,0.7583394050598145,-8.152154151730429e-08,0.7678349018096924,0.5185686349868774,-0.050454046577215195,0.788669764995575,0.2660456895828247,-0.1339724361896515,0.7304929494857788,0.057774245738983154,-0.2024037092924118,0.671066403388977,-0.0823754370212555,-0.27879786491394043,0.8755008578300476,0.3617868423461914,-0.28373846411705017,0.7458322048187256,0.03686690330505371,-0.3599804937839508,0.6729159951210022,-0.10622280836105347,-0.3701786398887634,0.6335354447364807,-0.17274031043052673,-0.3715524673461914,0.7837914824485779,0.5377693176269531,-0.3010471761226654,0.5939711332321167,0.14046159386634827,-0.37859809398651123,0.561926007270813,-0.011214345693588257,-0.36560118198394775,0.571857213973999,-0.08208754658699036,-0.358310341835022,0.6723106503486633,0.6539294719696045,-0.30832698941230774,0.4914774000644684,0.24000012874603271,-0.3841981291770935,0.4897708296775818,0.1094464659690857,-0.3437971770763397,0.5175188183784485,0.07163923978805542,-0.3089926242828369,0.5636217594146729,0.712759256362915,-0.3140459954738617,0.4447953999042511,0.3618517816066742,-0.3875270187854767,0.44140976667404175,0.21668022871017456,-0.3706281781196594,0.46270421147346497,0.15156608819961548,-0.3474888205528259
