WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FIGNER_PIP_X,INDEX_FIGNER_PIP_Y,INDEX_FIGNER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FIGNER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
0.46729153394699097,0.10782086849212646,-2.2975234514888143e-07,0.25182586908340454,0.1978914439678192,0.009348115883767605,0.23176762461662292,0.3299873173236847,-0.008223631419241428,0.25364089012145996,0.4510444402694702,-0.0417376346886158,0.39871835708618164,0.5006812810897827,-0.03681732341647148,0.3688168227672577,0.4385804533958435,-0.09789891541004181,0.3018726408481598,0.583996593952179,-0.1555919647216797,0.27906256914138794,0.520404040813446,-0.14264395833015442,0.3025549054145813,0.4567883014678955,-0.1269078105688095,0.4428654611110687,0.4716864824295044,-0.1493113934993744,0.45878854393959045,0.6578671932220459,-0.2837412655353546,0.4635741114616394,0.738966166973114,-0.36519765853881836,0.44794926047325134,0.8543029427528381,-0.4373565912246704,0.5208829045295715,0.46218132972717285,-0.18668662011623383,0.4343148171901703,0.6028801202774048,-0.21764284372329712,0.3481380343437195,0.4941714406013489,-0.13396771252155304,0.30982768535614014,0.4169733226299286,-0.08911477774381638,0.6052669286727905,0.42444664239883423,-0.23242773115634918,0.7078601121902466,0.5970383882522583,-0.24064208567142487,0.750361442565918,0.6965650320053101,-0.21935243904590607,0.8062335848808289,0.7789883613586426,-0.22339829802513123
0.5330310463905334,0.13345929980278015,1.5818164911252097e-06,0.6920812129974365,0.19171082973480225,-0.081282839179039,0.6942945718765259,0.3605079650878906,-0.10035161674022675,0.5863281488418579,0.4693794548511505,-0.11878477782011032,0.5072596669197083,0.5269051194190979,-0.13332727551460266,0.6230320930480957,0.4596353769302368,-0.06764490157365799,0.5706498622894287,0.6057138442993164,-0.13421279191970825,0.5347828269004822,0.6443237066268921,-0.19288405776023865,0.4742288589477539,0.6848642230033875,-0.23688572645187378,0.5582200288772583,0.4736854135990143,-0.11226485669612885,0.5385575890541077,0.6663600206375122,-0.20607304573059082,0.5335443615913391,0.7907544374465942,-0.2839200496673584,0.5211243629455566,0.8965824842453003,-0.32960575819015503,0.4739581346511841,0.4573184847831726,-0.17397284507751465,0.45106011629104614,0.6553165912628174,-0.29228144884109497,0.45850127935409546,0.7861490249633789,-0.3893983066082001,0.45704445242881775,0.89650559425354,-0.44855159521102905,0.37204617261886597,0.4249306917190552,-0.239755317568779,0.2964639663696289,0.5688082575798035,-0.33059772849082947,0.28556036949157715,0.6429782509803772,-0.371409147977829,0.27179956436157227,0.7051051259040833,-0.40225252509117126
0.6194735169410706,0.24376031756401062,-7.733943903076579e-07,0.796180248260498,0.35079407691955566,-0.07057581096887589,0.7790547013282776,0.5736616253852844,-0.1741400957107544,0.618125319480896,0.7472667694091797,-0.2516947090625763,0.4546608030796051,0.8528881072998047,-0.3108980059623718,0.8591064214706421,0.494419664144516,-0.44883620738983154,0.5544707775115967,0.7286539673805237,-0.6222482323646545,0.5552120208740234,0.718291699886322,-0.6633705496788025,0.6236586570739746,0.6664685606956482,-0.6602002382278442,0.6781215071678162,0.4099457859992981,-0.46585190296173096,0.3592037558555603,0.6568526029586792,-0.6199927926063538,0.39455580711364746,0.6392324566841125,-0.5789335370063782,0.4882899820804596,0.5819686055183411,-0.5350610017776489,0.4664754569530487,0.3451698422431946,-0.47030866146087646,0.2128974199295044,0.5783624649047852,-0.5506009459495544,0.2534175515174866,0.5735289454460144,-0.43463557958602905,0.3341137170791626,0.5383946895599365,-0.3524512052536011,0.2675902247428894,0.30582132935523987,-0.477504163980484,0.11409366130828857,0.49257761240005493,-0.48915132880210876,0.14627841114997864,0.49883168935775757,-0.40217363834381104,0.1945294439792633,0.48056480288505554,-0.34553980827331543
0.4860839247703552,0.3737707734107971,1.26263932997972e-06,0.26685041189193726,0.5014310479164124,-0.09538017958402634,0.22736969590187073,0.6678248643875122,-0.21591657400131226,0.386169970035553,0.7873499393463135,-0.29363158345222473,0.6063736081123352,0.8041768074035645,-0.3708423376083374,0.14114689826965332,0.3506113886833191,-0.5384637117385864,0.36390233039855957,0.5904891490936279,-0.7064148783683777,0.3504687249660492,0.6841068863868713,-0.7455815672874451,0.31729012727737427,0.687127411365509,-0.7378168702125549,0.38830631971359253,0.2698136270046234,-0.5400516390800476,0.6478931903839111,0.6189354658126831,-0.7109472155570984,0.5744978785514832,0.6974347829818726,-0.6859198212623596,0.5016730427742004,0.659332275390625,-0.6495048999786377,0.6126344799995422,0.2528378367424011,-0.5165836811065674,0.7946743965148926,0.5979240536689758,-0.6342702507972717,0.6981988549232483,0.6523939967155457,-0.5346691608428955,0.6279039978981018,0.611559271812439,-0.4440329074859619,0.8054264783859253,0.2689371705055237,-0.49218273162841797,0.914218008518219,0.5275346636772156,-0.5325798988342285,0.8090786933898926,0.5834242105484009,-0.44581660628318787,0.7351611256599426,0.5575755834579468,-0.38290515542030334
0.5439615249633789,0.2304336428642273,4.3138072669535177e-07,0.6965924501419067,0.38433414697647095,-0.09254337847232819,0.7052613496780396,0.5982573628425598,-0.2498377412557602,0.5859130620956421,0.7584298849105835,-0.39070430397987366,0.47919726371765137,0.8488366603851318,-0.5162834525108337,0.8837591409683228,0.4441443085670471,-0.4824298024177551,0.6324318647384644,0.6889373660087585,-0.7104114294052124,0.5616880655288696,0.6865106821060181,-0.8023406267166138,0.6208944320678711,0.6298178434371948,-0.831537663936615,0.729067325592041,0.33926647901535034,-0.5277542471885681,0.39476391673088074,0.6373647451400757,-0.7280720472335815,0.3820939064025879,0.6155709028244019,-0.7066389918327332,0.4890264868736267,0.5376890301704407,-0.6792283058166504,0.525639533996582,0.2755739688873291,-0.5680895447731018,0.23406866192817688,0.5609079599380493,-0.6778524518013,0.24971821904182434,0.5514389276504517,-0.5541576743125916,0.3493763208389282,0.49572789669036865,-0.46772730350494385,0.30746302008628845,0.24246621131896973,-0.6186327338218689,0.11599117517471313,0.4820152521133423,-0.6414323449134827,0.128342866897583,0.5143671035766602,-0.5435284376144409,0.20206740498542786,0.5051047801971436,-0.4815520942211151
0.3743951916694641,0.8964791297912598,4.3189103848817467e-07,0.21015122532844543,0.8696088790893555,-0.16901805996894836,0.11624369025230408,0.7760447263717651,-0.29261863231658936,0.16367286443710327,0.6795673966407776,-0.40331870317459106,0.24966388940811157,0.5876694917678833,-0.49727582931518555,0.2842394709587097,0.535963237285614,-0.17577685415744781,0.24096232652664185,0.4124095141887665,-0.36920052766799927,0.22791525721549988,0.47556227445602417,-0.5064073204994202,0.2568938732147217,0.5476494431495667,-0.5700922608375549,0.42847269773483276,0.5137463212013245,-0.1772424429655075,0.45867300033569336,0.32896584272384644,-0.29639434814453125,0.49307581782341003,0.22521989047527313,-0.36778903007507324,0.5460529923439026,0.12891319394111633,-0.4107278287410736,0.5532516837120056,0.5417643785476685,-0.21068350970745087,0.6203655004501343,0.3579440712928772,-0.3217414915561676,0.659249484539032,0.24434424936771393,-0.3811971843242645,0.708038330078125,0.1377127468585968,-0.4124157726764679,0.6729437112808228,0.60873943567276,-0.25980621576309204,0.7534757852554321,0.46818557381629944,-0.33544597029685974,0.8109227418899536,0.37832701206207275,-0.35595643520355225,0.8725205659866333,0.29551196098327637,-0.3631243109703064
0.6435710787773132,0.9031951427459717,2.059200824078289e-06,0.7434744834899902,0.8226121664047241,-0.13956321775913239,0.7708187699317932,0.6896692514419556,-0.20978769659996033,0.8219829797744751,0.5664390325546265,-0.26616397500038147,0.9109047055244446,0.4755488932132721,-0.3201500177383423,0.5465084314346313,0.5208532214164734,-0.14962510764598846,0.4759426712989807,0.3420169949531555,-0.2429061383008957,0.4340211749076843,0.2233269214630127,-0.311167448759079,0.40333569049835205,0.12073743343353271,-0.35924190282821655,0.4439406991004944,0.538494348526001,-0.13813306391239166,0.33364301919937134,0.36211174726486206,-0.22535884380340576,0.26024121046066284,0.23755130171775818,-0.2917443513870239,0.20684891939163208,0.13402053713798523,-0.33479514718055725,0.3796064257621765,0.5920779705047607,-0.13906699419021606,0.26915669441223145,0.44902002811431885,-0.2213900089263916,0.1935858130455017,0.3533015847206116,-0.2731052339076996,0.14046671986579895,0.2751145660877228,-0.302781879901886,0.3446541130542755,0.6737549901008606,-0.15298938751220703,0.2532956302165985,0.5907806158065796,-0.2291468381881714,0.18901827931404114,0.5356900691986084,-0.262496680021286,0.13224124908447266,0.4882536232471466,-0.2778041958808899
0.47622525691986084,0.9182783365249634,2.4052908429439412e-06,0.3214375972747803,0.8579257726669312,-0.11408626288175583,0.2348228394985199,0.7502973079681396,-0.19900748133659363,0.171189546585083,0.6557437181472778,-0.2706889808177948,0.07401525974273682,0.5764665603637695,-0.3499850928783417,0.42967596650123596,0.546633780002594,-0.20938095450401306,0.4250984489917755,0.3646988272666931,-0.3283371925354004,0.42175033688545227,0.2398788332939148,-0.4148622751235962,0.41768890619277954,0.13518816232681274,-0.47523486614227295,0.5545039176940918,0.5641482472419739,-0.2329026609659195,0.6026071310043335,0.36409991979599,-0.3405179977416992,0.6315918564796448,0.22155797481536865,-0.4220307767391205,0.6553341150283813,0.10284867882728577,-0.47901129722595215,0.6561537384986877,0.623916745185852,-0.26374825835227966,0.7407983541488647,0.4516197443008423,-0.37395817041397095,0.8010227680206299,0.33615338802337646,-0.4430950880050659,0.849848210811615,0.23591092228889465,-0.4888412654399872,0.7367599010467529,0.7136197090148926,-0.30080246925354004,0.8362029194831848,0.6072106957435608,-0.4071698486804962,0.8963981866836548,0.5353544354438782,-0.4497690498828888,0.943130373954773,0.4652004539966583,-0.4747215509414673
0.5229091644287109,0.1309967041015625,-3.048456562737556e-07,0.7119843363761902,0.1564103662967682,-0.24705244600772858,0.8164461851119995,0.25996220111846924,-0.413129597902298,0.823978066444397,0.38651204109191895,-0.5185182094573975,0.8105447292327881,0.5005074143409729,-0.6154903769493103,0.5226390361785889,0.2411731779575348,-0.5768029689788818,0.5197972059249878,0.42170992493629456,-0.7687131762504578,0.5482896566390991,0.566848635673523,-0.8516172766685486,0.5792756676673889,0.6840538382530212,-0.89613276720047,0.31814855337142944,0.29999595880508423,-0.5056591629981995,0.3111454248428345,0.5272305011749268,-0.6741328835487366,0.41714566946029663,0.6799772381782532,-0.6909863948822021,0.5131796598434448,0.7651516199111938,-0.6965867280960083,0.19474796950817108,0.35979145765304565,-0.4348700940608978,0.1902627795934677,0.5681352019309998,-0.5899367332458496,0.3127295970916748,0.6891206502914429,-0.5953460931777954,0.42408299446105957,0.746035635471344,-0.5809319019317627,0.15222857892513275,0.4135676920413971,-0.37638330459594727,0.1343715637922287,0.5680004358291626,-0.5048457384109497,0.21436786651611328,0.6613847613334656,-0.5334312915802002,0.3013506531715393,0.7026231288909912,-0.5368431210517883
0.24844446778297424,0.6477852463722229,-1.172175075225823e-06,0.16574078798294067,0.47959935665130615,-0.005342408083379269,0.17627960443496704,0.30390453338623047,-0.04759286716580391,0.24748465418815613,0.1902729570865631,-0.09171870350837708,0.3457949757575989,0.13623099029064178,-0.12219946831464767,0.24645894765853882,0.30559563636779785,-0.13043920695781708,0.45477980375289917,0.16482721269130707,-0.214988574385643,0.4453783631324768,0.23144705593585968,-0.25234389305114746,0.3684823215007782,0.2863125801086426,-0.26955094933509827,0.35684239864349365,0.3827241361141205,-0.16270805895328522,0.5580260157585144,0.2665838897228241,-0.21142710745334625,0.5424099564552307,0.32258346676826477,-0.20286433398723602,0.4680899977684021,0.3612123429775238,-0.2035481035709381,0.47176826000213623,0.46793103218078613,-0.19284066557884216,0.6545439958572388,0.3580160439014435,-0.2254357933998108,0.6377460956573486,0.3981296122074127,-0.18120089173316956,0.5563299059867859,0.43485960364341736,-0.1562061607837677,0.5819487571716309,0.5511892437934875,-0.2232266217470169,0.7455400824546814,0.4465669095516205,-0.25577741861343384,0.8285828828811646,0.3894226551055908,-0.2452966272830963,0.8691210746765137,0.33677938580513,-0.2382497489452362
